X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0019512839867,38.9004197882474,28468053,38.900412,-77.001949,3rd & H St NE,classic,96,active,2021/11/01 11:06:24+00,14,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9828742782782,38.9004207891,28468054,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,classic,97,active,2021/11/01 10:19:59+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0003512833591,38.8899627859636,28468055,38.889955,-77.000349,4th & East Capitol St NE,classic,98,active,2021/11/01 11:09:36+00,2,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9883572790824,38.8904687870827,28468056,38.890461,-76.988355,Lincoln Park / 13th & East Capitol St NE ,classic,99,active,2021/11/01 10:40:33+00,21,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.959902269551,38.869207783748,28468057,38.8692,-76.9599,Branch & Pennsylvania Ave SE,classic,100,active,2021/11/01 11:16:54+00,2,0,7,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9876352792593,38.8948397876649,28468058,38.894832,-76.987633,13th & D St NE,classic,101,active,2021/11/01 09:50:50+00,16,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0382542965482,38.9155517895081,28468059,38.915544,-77.038252,New Hampshire Ave & T St NW,classic,102,active,2021/11/01 11:00:35+00,22,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0278712924521,38.8983717866907,28468060,38.898364,-77.027869,Metro Center / 12th & G St NW,classic,103,active,2021/11/01 10:58:41+00,29,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0316192926509,38.8945217860863,28468061,38.894514,-77.031617,14th & D St NW / Ronald Reagan Building,classic,104,active,2021/11/01 11:06:48+00,6,0,17,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0221932902817,38.8972907872541,28468062,38.897283,-77.022191,7th & F St NW / National Portrait Gallery,classic,105,active,2021/11/01 11:02:00+00,16,0,9,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.038324295096,38.9020687875247,28468063,38.902061,-77.038322,17th & K St NW / Farragut Square,classic,106,active,2021/11/01 11:03:31+00,27,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0447822980092,38.9089127887526,28468064,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2021/11/01 11:03:05+00,1,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0161082886591,38.8953517863699,28468065,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2021/11/01 11:09:35+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0436022966707,38.8923077849277,28468066,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2021/11/01 09:04:53+00,35,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0716543066448,38.9077477873169,28468067,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2021/11/01 11:12:40+00,2,0,21,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9913852803842,38.8999907882588,28468068,38.899983,-76.991383,11th & H St NE,classic,111,active,2021/11/01 10:47:15+00,16,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0534873000009,38.9038347873966,28468069,38.903827,-77.053485,25th St & Pennsylvania Ave NW,classic,112,active,2021/11/01 11:11:31+00,5,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.004932285147,38.8969677877807,28468070,38.89696,-77.00493,Columbus Circle / Union Station,classic,113,active,2021/11/01 11:09:51+00,26,0,25,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,55,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0098902859791,38.8974537870179,28468071,38.897446,-77.009888,North Capitol St & F St NW,classic,114,active,2021/11/01 10:56:22+00,15,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0273152918472,38.9055867881141,28468072,38.905579,-77.027313,11th & M St NW,classic,115,active,2021/11/01 11:15:03+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0703363069672,38.9225887902635,28468073,38.922581,-77.070334,36th & Calvert St NW / Glover Park,classic,116,active,2021/11/01 09:14:34+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0322802940153,38.8984167869411,28468074,38.898409,-77.032278,14th & G St NW,classic,117,active,2021/11/01 11:03:05+00,13,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0505392954723,38.8440227754191,28468075,38.844015,-77.050537,Potomac Ave & 35th St S,classic,118,active,2021/11/01 10:19:09+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0465722972573,38.8841277832105,28468076,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,124,active,2021/11/01 09:42:18+00,8,0,23,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.026977291676,38.8978647869639,28468077,38.897857,-77.026975,11th & F St NW,classic,125,active,2021/11/01 10:22:25+00,7,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0498842992363,38.8961117851653,28468078,38.896104,-77.049882,23rd & E St NW ,classic,126,active,2021/11/01 09:37:41+00,6,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0709953059498,38.8973227852373,28468079,38.897315,-77.070993,Lynn St & 19th St North,classic,127,active,2021/11/01 10:41:23+00,12,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0723073060526,38.8946077848598,28468080,38.8946,-77.072305,Wilson Blvd & Ft Myer Dr,classic,128,active,2021/11/01 10:09:01+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0763913074657,38.8934457844079,28468081,38.893438,-77.076389,Clarendon Blvd & Pierce St,classic,129,active,2021/11/01 08:53:35+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0846023096491,38.8917037831255,28468082,38.891696,-77.0846,Wilson Blvd & N Uhle St,classic,130,active,2021/11/01 07:23:36+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0793773073936,38.8921717838514,28468083,38.892164,-77.079375,Rhodes St & 16th St N,classic,131,active,2021/11/01 09:09:13+00,1,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-76.9521052670608,38.865597783207,28468084,38.86559,-76.952103,Fairfax Village,classic,132,active,2021/11/01 09:00:02+00,8,0,5,2,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0465692976898,38.8924667851587,28468085,38.892459,-77.046567,21st St & Constitution Ave NW,classic,133,active,2021/11/01 10:44:47+00,0,0,14,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.091864311734,38.8894037830399,28468086,38.889396,-77.091862,Wilson Blvd & N Edgewood St,classic,134,active,2021/11/01 07:44:16+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0436822981598,38.9206767909007,28468087,38.920669,-77.04368,Columbia Rd & Belmont St NW,classic,135,active,2021/11/01 04:29:56+00,18,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0398042964231,38.906003787815,28468088,38.905996,-77.039802,Rhode Island & Connecticut Ave NW,classic,136,active,2021/11/01 11:06:45+00,3,0,20,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0325022943272,38.9059077879984,28468089,38.9059,-77.0325,Thomas Circle,classic,137,active,2021/11/01 11:16:34+00,8,0,25,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.088902310076,38.8904077826658,28468090,38.8904,-77.0889,Wilson Blvd & N Franklin Rd,classic,138,active,2021/11/01 08:55:55+00,8,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0930823112497,38.8881077826278,28468091,38.8881,-77.09308,Clarendon Blvd & N Fillmore St,classic,139,active,2021/11/01 11:08:15+00,5,0,8,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0952593123919,38.8870177820847,28468092,38.88701,-77.095257,Clarendon Metro / Wilson Blvd & N Highland St,classic,140,active,2021/11/01 10:42:34+00,9,0,10,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0415412960365,38.8996877864017,28468093,38.89968,-77.041539,18th St & Pennsylvania Ave NW,classic,141,active,2021/11/01 10:36:35+00,14,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0177032884794,38.8863797850666,28468094,38.886372,-77.017701,4th & C St SW,classic,142,active,2021/11/01 11:07:05+00,2,0,37,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0174472882507,38.8841277843572,28468095,38.88412,-77.017445,4th & E St SW,classic,143,active,2021/11/01 11:12:55+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0018302828677,38.8811927840088,28468096,38.881185,-77.001828,3rd & G St SE,classic,144,active,2021/11/01 10:06:51+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0221572907069,38.912726789722,28468097,38.912719,-77.022155,7th & R St NW / Shaw Library,classic,145,active,2021/11/01 11:11:12+00,4,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0251022944229,38.9418077958499,28468098,38.9418,-77.0251,9th & Upshur St NW,classic,146,active,2021/11/01 10:45:00+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0122912887127,38.9154247909643,28468099,38.915417,-77.012289,1st & Rhode Island Ave NW,classic,147,active,2021/11/01 10:17:28+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0237972932022,38.9281287930608,28468100,38.928121,-77.023795,Columbia Rd & Georgia Ave NW,classic,148,active,2021/11/01 10:44:07+00,22,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0406222975905,38.9177687906994,28468101,38.917761,-77.04062,California St & Florida Ave NW,classic,149,active,2021/11/01 10:43:49+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.937232263507,38.8899427882048,28468102,38.889935,-76.93723,Benning Rd & East Capitol St NE / Benning Rd Metro,classic,150,active,2021/11/01 04:55:23+00,15,0,4,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0556013027986,38.9302897926535,28468103,38.930282,-77.055599,3000 Connecticut Ave NW / National Zoo,classic,151,active,2021/11/01 11:15:51+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.960122271048,38.8965517893653,28468104,38.896544,-76.96012,Anacostia Ave & Benning Rd NE / River Terrace ,classic,152,active,2021/11/01 08:09:57+00,5,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0568893013328,38.905133786743,28468105,38.905126,-77.056887,M St & Pennsylvania Ave NW,classic,153,active,2021/11/01 11:14:11+00,1,0,17,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9835712774584,38.8873277860471,28468106,38.88732,-76.983569,15th St & Massachusetts Ave SE,classic,154,active,2021/11/01 11:04:28+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-76.9878252766035,38.844718777214,28468107,38.844711,-76.987823,Congress Heights Metro,classic,155,active,2021/10/31 04:59:09+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.1077373159159,38.8764007789978,28468108,38.876393,-77.107735,N Quincy St & Glebe Rd,classic,156,active,2021/11/01 07:41:28+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.1009913124915,38.8503447742688,28468109,38.850337,-77.100989,Barcroft Community Center,classic,157,active,2021/11/01 04:45:00+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0865043099915,38.8969307842355,28468110,38.896923,-77.086502,N Veitch St & 20th St N,classic,158,active,2021/11/01 11:08:12+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0262222920751,38.9024077876791,28468111,38.9024,-77.02622,10th & K St NW,classic,159,active,2021/11/01 11:05:56+00,10,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0977473129121,38.8858087818207,28468112,38.885801,-77.097745,Fairfax Dr & Wilson Blvd,classic,160,active,2021/11/01 08:49:03+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0785723072766,38.8940007840597,28468113,38.893993,-77.07857,Wilson Blvd & N Quinn St,classic,161,active,2021/11/01 07:05:28+00,4,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0057292843119,38.8788617840736,28468114,38.878854,-77.005727,1st & K St SE,classic,162,active,2021/11/01 11:12:52+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0772733088853,38.9226567900179,28468115,38.922649,-77.077271,39th & Calvert St NW / Stoddert,classic,163,active,2021/11/01 07:34:42+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0124592889084,38.9287507932412,28468116,38.928743,-77.012457,1st & Washington Hospital Center NW,classic,164,active,2021/11/01 11:16:05+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.1031503141368,38.8827957811318,28468117,38.882788,-77.103148,Virginia Square Metro / Monroe St & 9th St N,classic,165,active,2021/11/01 09:12:27+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.1078323166916,38.8839777809873,28468118,38.88397,-77.10783,Central Library / Quincy St & 10th St N,classic,166,active,2021/11/01 09:03:40+00,6,0,4,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0934873117469,38.8847417817777,28468119,38.884734,-77.093485,Washington Blvd & 10th St N,classic,167,active,2021/11/01 08:59:25+00,8,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0324292927537,38.8885607848269,28468120,38.888553,-77.032427,Jefferson Dr & 14th St SW,classic,168,active,2021/11/01 10:46:41+00,14,0,5,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0286962916303,38.8887817850049,28468121,38.888774,-77.028694,Smithsonian-National Mall / Jefferson Dr & 12th St SW,classic,169,active,2021/11/01 11:07:53+00,30,0,2,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.1207023195509,38.8788777798307,28468122,38.87887,-77.1207,George Mason Dr & Wilson Blvd,classic,170,active,2021/11/01 04:34:58+00,3,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0199422889685,38.8945807864038,28468123,38.894573,-77.01994,6th St & Indiana Ave NW,classic,171,active,2021/11/01 11:12:13+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2021/11/01 11:17:49+00,,"Washington, DC"
-77.0860653099626,38.8932447835071,28468124,38.893237,-77.086063,N Veitch St & Key Blvd,classic,172,active,2021/11/01 08:51:39+00,10,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0890083109319,38.8959377842234,28468125,38.89593,-77.089006,Langston Blvd & N Adams St,classic,173,active,2021/11/01 07:48:57+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
-77.0809523077598,38.8905477833408,28468126,38.89054,-77.08095,15th St & N Scott St,classic,174,active,2021/11/01 08:45:10+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2021/11/01 11:17:49+00,,"Arlington, VA"
